PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;48;7;28079048_7_8;2022;12;5;1;1;1;1;1;1;1;1;1;2;2;3;5;9;13;15;13;16;29;26;11;3;1;1
28;79;48;7;28079048_7_8;2022;12;6;1;1;6;1;1;1;1;1;1;1;2;2;2;9;5;5;3;8;21;41;49;41;33;26
28;79;48;7;28079048_7_8;2022;12;7;34;38;39;64;56;48;27;18;25;23;26;10;9;7;4;8;9;3;3;7;13;5;3;63
28;79;48;7;28079048_7_8;2022;12;8;29;5;2;1;1;1;1;1;1;1;1;1;1;2;3;2;1;1;1;1;4;2;1;1
28;79;48;7;28079048_7_8;2022;12;9;1;1;1;1;1;1;1;5;11;19;19;17;17;13;11;12;7;8;5;6;4;1;1;1
28;79;48;7;28079048_7_8;2022;12;10;1;1;1;1;1;1;1;1;2;1;2;7;7;3;1;1;1;2;3;4;3;1;1;1
28;79;48;7;28079048_7_8;2022;12;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;4;3;2;2;2;1
28;79;48;7;28079048_7_8;2022;12;12;1;1;1;1;1;1;1;20;47;34;27;38;23;3;3;5;5;4;7;5;4;3;1;1
28;79;48;7;28079048_7_8;2022;12;13;1;1;1;1;1;1;1;9;21;20;29;20;16;27;22;9;6;5;6;3;1;1;1;1
28;79;48;7;28079048_7_8;2022;12;14;1;1;1;1;1;1;1;8;11;11;8;13;12;6;5;5;11;5;15;11;12;5;2;1
28;79;48;7;28079048_7_8;2022;12;16;1;1;1;1;1;1;3;31;18;14;19;13;20;20;15;7;1;9;10;14;15;1;1;2
28;79;48;7;28079048_7_8;2022;12;17;1;1;1;2;2;1;1;1;1;1;1;8;7;10;9;4;2;1;3;6;12;8;4;2
28;79;48;7;28079048_7_8;2022;12;18;1;5;3;3;1;1;1;1;2;1;1;1;3;5;5;2;1;1;2;3;15;39;26;7
28;79;48;7;28079048_7_8;2022;12;19;1;2;1;1;1;1;1;8;7;5;11;9;8;11;19;22;28;19;29;20;5;4;2;1
28;79;48;7;28079048_7_8;2022;12;20;1;1;1;9;2;1;3;7;55;58;38;24;42;48;39;46;82;74;82;118;97;64;38;29
28;79;48;7;28079048_7_8;2022;12;21;30;31;5;1;1;1;1;11;13;8;7;8;7;7;6;6;3;6;6;9;5;1;1;1
28;79;48;7;28079048_7_8;2022;12;22;1;1;1;1;1;1;1;10;9;8;9;11;7;9;8;8;4;3;7;5;3;2;1;1
28;79;48;7;28079048_7_8;2022;12;23;1;1;1;1;1;1;1;3;2;5;4;5;6;5;7;4;2;3;4;6;11;8;7;2
28;79;48;7;28079048_7_8;2022;12;24;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;2;2;1;2;1;9;34;43;58
28;79;48;7;28079048_7_8;2022;12;25;17;37;29;22;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1
28;79;48;7;28079048_7_8;2022;12;26;9;6;18;34;10;4;3;2;1;5;6;6;5;5;8;4;3;9;59;78;93;126;12;13
28;79;48;7;28079048_7_8;2022;12;27;65;20;1;1;1;1;4;10;30;34;22;17;40;47;38;31;36;26;46;41;92;101;134;152
28;79;48;7;28079048_7_8;2022;12;28;78;15;6;8;2;1;2;24;34;33;31;51;49;63;58;18;9;9;10;11;7;2;1;1
28;79;48;7;28079048_7_8;2022;12;30;1;1;1;1;1;1;1;1;2;2;5;2;4;4;6;2;1;1;3;2;2;2;1;1
28;79;48;7;28079048_7_8;2022;12;31;2;1;1;2;15;4;1;1;2;5;6;7;9;11;10;3;2;3;15;84;101;75;23;1
28;79;48;8;28079048_8_8;2022;12;1;71;67;46;37;28;20;27;44;47;36;23;17;17;16;17;18;22;31;49;53;55;34;25;17
28;79;48;8;28079048_8_8;2022;12;2;13;11;9;9;9;10;14;31;46;47;34;35;39;45;53;42;49;63;70;62;66;77;79;86
28;79;48;8;28079048_8_8;2022;12;3;78;51;46;45;42;36;37;41;46;49;49;59;62;48;36;45;52;49;62;68;66;69;64;61
28;79;48;8;28079048_8_8;2022;12;4;66;56;47;34;21;17;14;17;16;17;18;21;28;26;33;43;61;65;63;70;65;64;65;59
28;79;48;8;28079048_8_8;2022;12;5;49;39;23;17;20;17;18;28;35;39;35;35;38;45;51;52;58;66;71;71;67;61;47;36
28;79;48;8;28079048_8_8;2022;12;6;35;37;35;28;24;27;25;30;33;37;37;39;36;46;44;41;49;57;63;63;67;70;67;62
28;79;48;8;28079048_8_8;2022;12;7;62;61;56;53;50;50;46;49;50;44;41;31;39;38;45;48;54;51;62;72;71;62;66;71
28;79;48;8;28079048_8_8;2022;12;8;65;56;47;41;30;23;15;18;27;24;32;33;29;30;38;34;33;32;35;48;65;61;51;42
28;79;48;8;28079048_8_8;2022;12;9;24;15;19;15;16;19;37;59;67;68;66;61;61;50;52;55;63;65;55;54;46;29;22;24
28;79;48;8;28079048_8_8;2022;12;10;22;18;15;18;11;10;9;13;20;23;22;24;25;20;17;22;21;29;37;37;33;28;18;13
28;79;48;8;28079048_8_8;2022;12;11;14;14;11;10;10;9;13;11;12;16;10;15;15;15;22;40;50;49;49;42;31;37;33;26
28;79;48;8;28079048_8_8;2022;12;12;15;14;19;12;13;19;33;61;68;68;66;70;56;32;32;43;42;41;44;42;40;33;19;15
28;79;48;8;28079048_8_8;2022;12;13;15;10;11;9;12;13;23;49;68;66;71;63;58;61;55;45;39;42;42;35;26;17;14;18
28;79;48;8;28079048_8_8;2022;12;14;15;10;12;8;7;10;18;49;58;53;41;43;39;41;46;54;67;69;76;61;67;63;55;39
28;79;48;8;28079048_8_8;2022;12;16;20;17;12;13;14;15;26;58;59;55;50;40;55;62;59;51;41;67;73;69;69;54;50;51
28;79;48;8;28079048_8_8;2022;12;17;48;50;42;46;45;34;20;17;25;15;24;39;36;36;32;29;33;40;52;55;51;42;37;27
28;79;48;8;28079048_8_8;2022;12;18;27;37;41;37;34;25;21;20;24;22;19;21;30;38;37;27;29;36;53;61;67;72;70;56
28;79;48;8;28079048_8_8;2022;12;19;36;28;24;18;18;19;27;47;55;48;48;42;39;43;48;54;64;64;66;64;59;57;54;34
28;79;48;8;28079048_8_8;2022;12;20;37;36;36;39;36;33;38;47;58;53;53;57;57;63;64;66;66;65;65;70;65;66;60;60
28;79;48;8;28079048_8_8;2022;12;21;59;58;34;17;16;13;19;35;38;35;31;28;26;25;27;32;31;36;42;46;40;28;23;18
28;79;48;8;28079048_8_8;2022;12;22;15;10;13;10;8;9;14;28;39;35;35;33;26;30;30;33;32;32;38;38;31;31;28;21
28;79;48;8;28079048_8_8;2022;12;23;12;11;12;13;14;14;17;33;36;39;37;35;32;30;33;31;30;40;46;59;62;59;53;48
28;79;48;8;28079048_8_8;2022;12;24;40;31;24;24;14;11;10;12;27;31;27;22;26;30;32;31;35;38;42;49;58;61;63;66
28;79;48;8;28079048_8_8;2022;12;25;57;58;54;46;37;20;20;20;23;19;20;16;16;20;15;12;14;21;47;52;52;56;57;48
28;79;48;8;28079048_8_8;2022;12;26;53;52;51;48;46;44;44;39;35;36;28;25;25;27;34;32;37;61;83;89;88;92;67;59
